tweet_id,author,content,label
1957033776,vivianenguyen,Going to sleep. Gonna fall asleep playing apps again. Tmrw is going to suck,0.00
1957033815,ANDREAMARIEXOXO,@ThaBillCollecta  YEA     I GOTTA BE UP AT 7:30,1.00
1957033874,Lilixbabi3,I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.,0.00
1957033901,ACjoint,sprained my ankle  like really badly and tore some stuffs. it hurts! and its my birthday weekend,0.00
1957034202,JohnnyFiction,I can't believe the Metal Gear Solid song was stolen    I'm so disappointed  http://bit.ly/YKkSu,0.00
1957034289,kimba1bl,think i may have broke a toe at the bar tonight......thanks drunk girl for steppin all over me!!!!!,0.00
1957034434,dawnoftheprawn,"Not one sale done today at work. Explored balconies in the big theater w coworkers. A fun day, but void of chili fries and tips",1.00
1957034566,mara_nerdgirl,@MacZombieRawr  I wish I had Left 4 Dead. But first I'd need something to play it on...,0.00
1957034940,mommyanjayyy,@sillybabyjulie me too,1.00
1957034983,djcosta1977,@digenis that story reminds of living in Portugal,1.00
1957035419,twinkleval,"@jhicks  youre diabetic?   so is my dad.  &amp; i might be too, not sure.  are you still allowed to eat sugar throughout the day?",1.00
1957035564,rondhi,I spilled my beer all over my leg. Wasted half my beer.  Home now. I met a cute girl. Good conversation.,1.00
1957035950,geezitslouize,my roommate @tess_tickle loves to ignore me,0.00
1957036183,LizSkoczylas,@SuperFiasco  I'll make him nachos tomorrow. Better than if he would have made them himself.,1.00
1957037405,cynthiaperez,@MyDailyRoutine yeahhh. &amp;dont judge my pillow,1.00
1957037860,oh_slc,"Scary lightning and thunder  I'm glad it's over now. Going to sleep, I hope I'm not late to school tomorow again. Haha",1.00
1957038324,judez_xo,my teeth and head hurts,0.00
1957038398,christynnicole,I HATE rob zombie movies. &amp; the smell of weed. Vommmm.,0.00
1957038470,No1PanicFan,"@jcwentz Maths and Science were the strongest for me i think..dunno bout geography, only did like 1 day of study for 1/2 a year of work!",0.00
1957038475,kameezy,Waiting in line @ tryst,0.00
1957038477,LinksMommy,Hope I get a job cuz we need an apartment. I'm drunk &amp; miss my lil punkin  TEHE!!!,0.00
1957038763,xxkxx07,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to beover,0.00
1957038970,melissacalderon,I need to be held...  Gnite.,0.00
1957039203,megan_kelli,"Hanging out with sam, billy, and veronica. not going to school tomorrow to take sam to body shops. Dang car accidents",0.00
1957039456,trixbiscuits,no more arrested development. i am sad.,0.00
1957039841,Elliecopter_,"@Giggles_xo  wicked , what time you leaving? how come you cant stay the night",1.00
1957039894,TheNewBradie,omg i keep losing followers this is so sad  i want 90 one day....thats my goal ;D,0.00
1957039922,jmil1733,I feel so deflated. No more doggy.,0.00
1957039947,Ennjo,@blood_rain i wanna see her hair  hows everyone?,0.00
1957040172,kourt_1023,"I just had to empty my trash on the mac. that was one of THE MOST DIFFICULT things I have ever done in my life. 8,000 pictures are GONE.",0.00
1957040395,joe_uberkawaii,im contacting PAWS Philippines so i can find &quot;tiger&quot; a new owner. im so sad. i love my dog soo much,0.00
1957040988,xxkxx07,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over,0.00
1957041569,searchformatt,Aww...  Pray for the arroyo family everyone!,0.00
1957041648,ssanyal,@the_babsi there's a manual process... but it's taking 4ever on my outlook database... pffff. crappy msft product,1.00
1957041745,ROBOKAWAII,Fuuudge. Movie store is closed,0.00
1957041767,courtneyyy3,ALO is so sad and quiet and empty tonight,0.00
1957041812,MissxMarisa,"@meganmansyn Hahahaha! It's not horrible, if others were singing with I'm sure it could work. I wish I could afford my own drum set",0.00
1957041856,Kgreenel,@wuzzyangel You never answered your DM I sent you....   I need your info...,0.00
1957042008,kharise,Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue...,0.00
1957042316,heartbeam,@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie,0.00
1957042474,andimoonpie,I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!,0.00
1957042509,thecareysisters,@jose3030 I didn't think anyone caught that,0.00
1957042579,rebekahlynne,I need to be sleeping.. But i'm not even tired..,0.00
1957042734,Kayleia,0,0.00
1957042799,sparklyrainbowz,OH NEVERMIND I THINK THIS THING IS UNSALVAGEABLE,1.00
1957042862,Kaxiee,"lyin in bed, up faaaaar too early",1.00
1957043226,lindseyrivera,Sad that Christian Lacroix had to file bankruptcy,0.00
1957043241,princessniki1,I dont feel good AT ALL. fuckkk,0.00
1957044366,snoopync18,why did i agree to work a double shift,0.00
1957044680,SomeThingTiny,looks like i'll never go to the zoo,0.00
1957044694,ABabyBlueEyes,@djvinceadams Ohh poor girl  I'll email her... I am relying on you being here in October Mr!!,0.00
1957044783,brianalotto,When will Medhurst play again?,1.00
1957044789,GothWab,@Moss1982 bad times?,0.00
1957044935,helenmurdock,aarrgghh - fu*k.....a hose has leaked water all over the new floating floor,0.00
1957045395,DudeAsInCool,Have to go to the dreaded DMV tomorrow,0.00
1957045641,kbeilz,@duncm I'm a bit Ben's Thai-ed out,1.00
1957045692,Fredrikkk,english class! working on interactive orals,1.00
1957045940,dzgraphicdesign,@SharonHayes Thank you for the rec but that doesn't work,0.00
1957046053,alexandraduggan,@dmoneymania  I'm sorry. Excited for tomorrow night? Karaoke!! Getting anything special for bday?,1.00
1957046090,TweedyLynn,My puppy Gizmo h8s me..  haha. He still growls @ me.  I always look back @ my long pruple scar on my fingie,0.00
1957046631,Atheprincez,I don't know how ima work out tomorrow wit my body dis sore  ugh,0.00
1957046815,md_alston,in 7-11  w/o you,1.00
1957047408,kbeilz,"@becjee Yeah, plus it's just a little too far to walk to Pinocchio's for sushi",1.00
1957047569,kilrturkey,I'm feeling this pressure in my head that always kicks in just before a nasty headache. I'm not looking forward to this.,0.00
1957047571,marissazaguirre,Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.,0.00
1957047787,CherTwinkles,I'm suppose to turn in a sentence outline for my research paper within the hour online but my neck hurts.,0.00
1957047828,5Neezy,"Lady across the way had a miscarriage, say a prayer",0.00
1957048027,imsoapee,God I just want to sleep.,0.00
1957048703,JBMareMareJB,@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??,0.00
1957048870,jmil1733,I feel so deflated. No more doggy.,0.00
1957049167,theangelicsin,Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes,0.00
1957050633,STAR13R,"RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED, NO ENCORE!  LIKE IN THE 80'S THEY STILL HAVE A FUN SHOW. PEARCY HAS THAT HOTT BAD BOY LOOK",0.00
1957050684,Suemagoo01,is feeling bad  just got bad news about my Mum,0.00
1957050747,Nick_Myndflip,@RealBlackWidow But but I dun wanna,0.00
1957050890,queenbmakeup,@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!,0.00
1957051517,sloanquigley,"@JustinOdom dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha",0.00
1957052167,Fluffy_Cupycake,@brettyrocks thats what i was thinking but the only time it's gonna be on is 1 am!,1.00
1957052211,echothirteen,"Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her",1.00
1957052409,divya084,don't feel like working  I think I tweet this too often!,0.00
1957052932,shaghayeghhh,feels sick to my stomach and idkk whyy,0.00
1957053170,Tania_Satine,vineri...nimic special sau probabil un alt weekend pierdut...,0.00
1957053247,Roblex,Counting the hours of lost sunshine until the Weekend,1.00
1957053338,savindotme,@justintevya - dude i just saw your SF pics. looks like your mini excursion was pretty kick ass! didn't see any sun while i was there tho,1.00
1957053409,gangstamittens,is home.  safely... but hungry,1.00
1957053566,Anime81,"@hello_jodie Um, I was thrown from @JareWolf's van yesterday and had to be taken to the ER",0.00
1957055178,dolphin8772,"got to final table, but....went out third.  Don't think I'll be getting my free seat",0.00
1957055396,girlyghost,good morning work this morning gutted lol nevermind,1.00
1957055530,TK04,I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!,0.00
1957055981,montanaspeaks,FB is boring   and i wanna sing RIGHT NOW..! *-*,1.00
1957056027,joslinjewels,@judyrey  The link doesn't work,0.00
1957056041,AmyJade,@Deedubau hahaha I don't know anyone or anything about it except they have powers lol... I live in my own bubble,1.00
1957056896,cadences,The humpalow um ya I think so... Cell is dying,0.00
1957057026,omaroonie,Last day at work...Sick to the bone,0.00
1957057469,ohsht,i feel like I'm on house arrest.,0.00
1957057586,m_y16,"love is like a war,,easy to begin, hard to end..fiuuhh...",1.00
1957058130,iamQuest,@heavenjones ur supposed to be in BK tho,1.00
1957058219,ecctv,@cosmiclagoon Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad,0.00
1957058436,Miiiiich,Oh no!  Nighty night.,1.00
1957058504,neovile,@celldweller Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry!,1.00
1957059348,chubbbie,my stupid tooooth hurts,0.00
1957059587,Pretty_Edgie,@neyoofficial: love the song &quot;together&quot;. that's &quot;his&quot; song for me...well i think it's still is,1.00
1957059671,D_MiKeY,Ready To Go @ School,1.00
1957059917,MelissaWOOF,@turnitgrey my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.,0.00
1957060283,mizzlizwhizz,@Richard_Gable It's good isn't it! Our holiday chalet is out of sight but look v similar to those ones. Going home again today,1.00
1957060439,Aeonflux21,It's a sad economy. Just heard of another friend losing their job.  so sad. But just a reminder that...,0.00
1957061418,ashleeadams,@jarekpastor I'm just starting to feel really panicky and anxious that something bad has happened cos it seems like it's been ages,0.00
1957061527,morganis_21,my dog ran awayyy,0.00
1957061884,caitimac,@all_is_one84 Those suck so bad.,0.00
1957062262,Flergs,"I'm back. top molar extracted  swollen face, all numb.  But no more toothache or sinus pain.",0.00
1957062621,antonywu,"just finished 8 hours of Texas Life Insurance CE tonight, 22 more hours to go",1.00
1957062676,iamsarahkelley,does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp,0.00
1957062698,ShirleyValverde,I want to go to Peru this summer ahhhhhhh! Hopefully! Yesyesyes! I miss it over there!!!,1.00
1957062783,moikusmanruzuar,@exortabreedoll what happen to the maids of yours? Quit once again? ...,0.00
1957062827,SamG2020,I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep!,0.00
1957063783,Craz_Monkay21,At Charle's with the power out. LOL! Damn SaveMart lost power and we could not buy beer.,0.00
1957063845,nadanada,@Penguin_J heehee. i love you! i am tired.,0.00
1957064177,q_ueenie,my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo,0.00
1957064253,katiebisson,@Kirsten613 oh how i wish you would get her to sign something then send it to me or let me call you when you meet or something,0.00
1957064566,Monica2112,"@kimberly625 hmmm, I thought u were sleeping!! Too bad I can't see those videos until tomorrow night.",0.00
1957064575,barbieprincess,"Morning everyone sorry for going early last night had bad news, felt totally crap   Today is a new day",0.00
1957064578,samantha_x,went to the beach and it started raining,0.00
1957064908,Sh33na_C,"how I wish my parents put me into a Chinese school when I was younger. Then, it'll be so much easier for me to get a job...",0.00
1957065570,davidbarrett1,"@AnthonyLucas @iainfunnell Yeah, physically moving too!  Apparently we'll be reporting directly to Mr. Hayward...",1.00
1957065963,sloanquigley,@nayRyelgiuQ airport? and you didnt show up tonight homo!,1.00
1957066120,bozackula,@charloro jealous  it looks like schindler's list in toronto,0.00
1957066701,FinIsKing,I want another tatt,1.00
1957067386,maneeraj,@avalonabsinthe what?! Come as you are!!! But erock just left  bah D:,1.00
1957067779,Maureen12683,"So, I need to make a lot of money tomorrow",1.00
1957067988,whaaalian,@joiskol  being in your room makes me sad.,0.00
1957068229,the1germ,"Nearly fell asleep, but was jolted out of bed by a massive panic attack and now I'm not sure if I can sleep at all.",0.00
