userid,catid,rating
9974896,4341,1
9974896,12370,3
9974896,6494,12
9974896,6349,9
10083593,3309,2
10083593,3651,2
10083593,12899,1
10201629,18950,1
10201629,16366,1
10201629,18265,5
10201629,10265,1
10201629,8474,1
10201629,10137,1
10557761,3651,2
11577709,12899,1
15192384,13103,4
15192384,13201,1
15192384,13168,12
16006903,3651,6
17000523,12899,2
17000523,12370,1
18324242,10404,1
18324242,11772,14
18324242,12370,1
19107626,12899,1
20022061,8510,2
20403041,18265,2
21917814,10594,1
1283079,6125,2
1391881,6645,1
1391881,6482,1
1391881,6494,1
1391881,16003,2
1391881,6628,2
1391881,6571,1
1391881,6349,3
1391881,6509,4
1988263,8303,1
1988263,12370,1
2044890,18265,8
2044890,3651,7
2044890,8144,5
2550951,6482,2
2550951,10656,8
2550951,11772,2
2550951,8144,1
2672281,12370,1
4355867,10746,14
4397839,12370,4
4397839,8510,15
4397839,13087,1
4397839,19656,6
4397839,17562,4
8125322,16455,1
8125322,4516,1
8272640,10594,2
8272640,11772,1
8272640,10746,2
8353985,1728,4
8451095,1321,28
9483496,3651,2
15074655,18265,3
16562730,12899,1
18560494,3651,3
19008811,18265,18
19402422,12899,1
19471778,19466,2
19787829,12370,1
19787829,17431,1
20023687,11036,6
20230639,9399,1
20230639,9385,2
21669775,913,1
626155,10746,4
1332455,6858,2
2600745,16957,1
3393834,8815,2
4784454,7378,4
4784454,16366,3
4863594,7914,9
4863594,5645,2
5106521,19656,2
5130863,11881,1
5560815,17071,16
5560815,2739,10
5560815,19034,8
5560815,2414,2
5560815,6320,4
5560815,7909,12
8360464,12519,2
8831750,3092,5
10064905,4892,2
10438650,1345,29
10726650,9893,11
11400308,19011,1
11471393,6252,13
11471393,5923,4
11471393,6125,2
11743788,12334,1
11988284,5923,4
13339548,11039,4
13339548,11021,10
13425159,8433,1
13425159,10275,1
13454892,12420,1
13454892,12910,1
13673403,18265,2
15113868,17562,2
15149397,14894,12
15149397,11196,1
15149397,14890,2
15328032,16753,2
15328032,4188,1
15680488,11772,2
15680488,18265,6
17726811,7250,2
17926799,18265,8
18063093,18265,1
18435735,8714,2
18435735,8725,2
19006317,18265,4
19894777,11974,4
19894777,12370,4
19894777,11772,7
19894777,19656,9
22899994,4,1
22899994,1674,5
1198878,18265,2
2141623,12370,1
2141623,16957,1
2211637,16366,1
2696140,11881,2
4889514,12370,1
4889514,17562,7
6055078,10746,3
6161967,18198,8
6161967,17562,2
6161967,18021,2
6742344,11039,2
7182378,17189,1
7182378,3651,1
7686692,12899,1
8062194,9618,7
10457469,12899,1
12173895,6460,3
12173895,6440,3
12173895,6444,3
12173895,16808,3
12173895,16804,4
13437164,8990,4
13649718,12899,1
13649718,10594,1
14112896,13103,2
14926199,17624,6
14926199,17882,2
16082644,18265,22
16082644,12370,2
16082644,12321,1
16198031,18827,1
16243955,11933,4
16731086,9750,1
17041651,16048,1
19665264,11931,8
19665264,10544,6
19665264,15558,2
19665264,18844,5
20123593,6012,2
20123593,19087,2
20123593,12550,2
20123593,8714,2
20123593,19805,6
20123593,18837,2
20123593,3309,20
20123593,9516,4
20123593,8318,6
20123593,3561,2
20123593,8951,8
20123593,3651,46
20123593,19363,10
20123593,19501,81
20123593,10520,2
20123593,15406,10
20123593,4251,6
20123593,18265,10
20123593,9750,6
20123593,15047,2
20123593,19638,2
20123593,11177,2
20123593,5694,2
20123593,9495,4
20123593,17489,6
20123593,17134,4
20123593,8751,4
20123593,16957,2
20123593,7914,2
20123593,10447,14
20123593,9329,4
20123593,17596,2
20123593,14952,2
20123593,15444,8
20123593,12519,4
20123593,10265,4
20123593,9893,6
20123593,7814,4
20123593,18850,8
20123593,9399,8
20123593,7702,4
20123593,18982,8
20123593,5226,2
20123593,15389,18
20123593,8367,8
20123593,12780,4
20123593,10207,4
20123593,19089,98
20123593,19447,4
20123593,12109,6
20123593,5029,6
20123593,10223,4
20123593,5709,2
20123593,19217,2
20123593,17887,2
20123593,5027,2
20123593,5645,4
20123593,7982,2
20123593,12559,2
20123593,8144,6
20123593,7354,10
20123593,8759,4
20123593,19419,2
20123593,17189,10
20123593,6719,2
20123593,10272,2
20123593,18875,4
20123593,5923,2
20123593,14842,6
20123593,7310,2
20123593,15390,2
20123593,11442,10
20123593,15470,8
20123593,10046,6
20123593,18828,2
20123593,17562,10
20123593,18798,2
20123593,8510,8
20123593,5570,4
20123593,9835,2
20123593,9813,2
20123593,11019,2
20123593,10985,2
20123593,14957,4
20123593,6252,2
20123593,8976,2
20123593,13890,4
20123593,8023,8
20123593,7047,2
20123593,14991,2
20123593,11447,50
20123593,12816,2
20123593,15417,8
20123593,7378,22
20123593,9787,8
20123593,13987,6
20123593,7953,4
20123593,18853,54
20123593,17431,2
20123593,19022,2
20123593,9385,2
20123593,15478,2
20123593,19498,12
20123593,14894,2
20123593,13093,2
20123593,6858,16
20123593,7076,8
20123593,5727,2
20123593,12618,4
20123593,18844,2
20123593,6185,8
20123593,5848,4
20123593,7759,4
20123593,7921,2
20123593,11881,2
20123593,15498,2
20123593,19020,2
20123593,9534,2
20123593,18917,10
20123593,8815,10
20123593,11772,16
20123593,14584,2
20123593,5243,2
20123593,4794,2
20123593,13103,2
20123593,5108,4
20123593,4237,2
20123593,9843,2
20123593,9618,4
20123593,15457,8
20123593,8329,2
20123593,8680,2
20123593,10137,2
20123593,14464,2
20123593,12581,2
20123593,19656,24
20123593,18830,2
20123593,15501,2
20123593,11517,8
20123593,18752,15
20123593,18083,4
20123593,11412,4
20123593,19284,4
20123593,17140,2
20123593,17249,2
20123593,12645,2
20123593,16868,2
20123593,12034,2
20123593,19040,4
20123593,4516,2
20123593,4206,4
20123593,8908,2
20123593,11711,8
20123593,5835,2
20123593,5078,4
20123593,5690,2
20123593,11342,2
20123593,7178,4
20123593,15452,4
20123593,12840,2
20123593,15065,6
20123593,11919,6
20123593,14777,6
20123593,14507,2
20123593,11931,4
20123593,3556,2
20123593,17943,4
20123593,15460,2
20123593,6125,4
20123593,16899,2
20123593,11039,12
20123593,11933,2
20123593,4235,2
20123593,13163,2
831018,12910,1
1394804,14013,7
1620539,16851,3
1620539,16804,1
2562679,11881,2
4745560,12370,1
5569709,19089,26
5569709,18853,2
5574178,12370,1
6371713,8367,8
6371713,7310,5
6371713,7076,18
6371713,7220,4
6371713,7354,1
6371713,11196,14
7529121,8023,1
7529121,6460,1
7529121,4791,1
7529121,6349,8
7529121,6482,1
8333836,19656,10
8925725,17568,1
8926940,8144,30
10522396,3309,2
14610055,4794,2
14610055,3651,46
14610055,3561,2
14719577,1084,2
14719577,12370,1
14729530,3304,2
14729530,12370,1
14745207,10265,2
17498477,8144,1
18390134,3651,5
18983229,12899,1
20255982,10137,15
20255982,10071,3
21778878,19014,2
22321139,18265,22
22326063,11999,2
22326063,9835,15
117012,4516,1
117012,18102,2
117012,18265,9
136381,11371,8
136381,11194,2
136381,8303,2
703992,12370,1
1409181,5979,2
1409181,5923,4
3675466,4,1
4092381,18265,19
4115925,10594,1
4636188,12370,1
8368193,18265,4
10686357,12109,1
10686357,12072,2
11160375,12899,1
11568109,11881,2
11568109,11880,1
11803933,6858,12
11913998,16899,2
11913998,16868,3
11999273,16366,1
12024698,10275,2
12024698,15472,4
12024698,8815,1
12024698,10746,5
12145746,6295,1
13313853,12899,1
13313853,915,1
15408682,3238,20
15735115,16678,1
16112133,11933,4
16547907,8144,48
17614413,6426,1
17637991,1233,14
17637991,913,2
17637991,4,2
17839575,17789,4
17961004,10641,1
18456028,8990,8
18648856,10641,4
18950395,11021,2
19443764,16366,2
19443764,6858,8
19498188,12899,1
20013420,11196,2
20240563,6482,2
20240563,6349,2
20612325,7378,11
20612325,8144,6
20669076,17166,2
22361856,11196,2
22707092,8144,4
22707092,7378,9
980974,10279,4
980974,10286,1
1888294,17071,2
3642999,3309,1
4175103,19466,2
4512290,12487,1
4908557,8144,2
5095536,197,2
5442794,17943,6
5822532,12332,1
7095420,12899,1
7095420,18265,6
7101744,3309,1
7637113,4516,1
7637113,4435,1
8262123,13902,2
8262123,3651,11
8262123,12370,1
9875494,11772,1
10920294,8144,4
10920294,7378,4
10920294,7354,2
11336724,10746,17
11336724,12889,1
11336724,10594,2
12190877,16366,1
12375922,3651,10
12735549,18262,4
12735549,18265,4
13182223,17568,2
13220869,18265,3
13220869,18253,1
13817962,16366,1
15514297,12899,1
16108492,11881,26
16108492,10447,2
16108492,12795,1
16108492,11768,1
16108492,11772,10
16430510,19419,2
17288913,12973,1
17754782,7909,1
17754782,5923,2
19390426,3651,1
20710208,12370,4
20710208,3651,4
21166223,8815,16
21166223,9750,2
21318927,10746,2
21907144,19656,4
22949910,10265,2
22949910,10338,1
23018147,18265,11
526507,10181,14
1087887,13987,2
3355474,10275,5
3374437,12370,1
3374437,6858,4
3374437,8144,2
3374437,16366,1
4312996,6313,1
6477789,18265,1
6530780,6858,4
6530780,8144,4
6530780,16366,2
7413626,8759,14
7413626,7225,1
9489859,19089,1
10205121,18853,16
10205121,12899,1
10205121,12726,6
10205121,6858,2
10205121,12675,8
10428085,10641,3
10666484,6858,2
10878031,10746,8
11007102,18265,1
13019299,10746,24
13896783,2543,1
15862808,12976,1
15935115,29,2
16125253,12519,2
18306244,18265,5
18306244,12370,1
18998604,6012,2
19942165,18265,5
20159349,16804,2
20159349,16868,4
22236258,12899,2
22588173,8144,2
10452,11881,8
933299,8144,7
933299,19656,2
933299,3651,6
1515162,18853,4
3019513,18253,1
3933581,18943,4
4413631,11881,2
4481091,11772,1
4481091,1012,4
4481091,4,2
5381205,3651,4
5804695,10265,1
5804695,12899,2
6194112,19089,11
6194112,19501,1
6194112,10302,3
6834237,5979,6
7226526,3651,2
7680819,6858,1
9065633,18265,8
9065633,747,2
10418871,13506,3
12737986,18853,3
13980235,18265,1
14276677,7354,9
15206784,6856,6
15206784,7993,1
15206784,8004,3
17000950,16366,1
18042935,10594,8
18042935,10746,2
18208814,10641,2
18331656,17166,2
18393008,6012,1
18410587,12370,3
18410587,18265,12
18546652,17470,3
18985147,19805,4
19589930,13031,2
20415865,3651,4
20447514,12899,1
22149994,19251,2
22149994,18833,4
1557767,16366,1
1557767,19656,2
2942481,4237,2
2942481,4218,11
2942481,4235,4
2942481,4251,7
3304870,11412,2
3632992,12370,2
3641133,7202,2
3985543,17140,2
4175490,8144,2
4175490,16366,1
4778837,10594,1
5916473,10746,3
5916473,10265,1
6763669,1379,1
6763669,1674,1
8376417,197,24
8376417,915,8
8376417,1084,5
9535772,15461,2
9535772,15389,3
9928042,8344,3
11499258,11039,10
11722067,19867,1
11910691,19040,2
12494323,17456,1
12494323,17445,4
12494323,11039,3
12494323,17431,3
12979030,11039,10
13071885,11196,8
13071885,11447,3
13693537,11931,4
13881129,8144,4
13881129,16366,3
14349069,8144,18
14715727,16678,2
15510062,8814,2
15551846,8144,4
16020325,6012,2
16235404,4341,1
17162179,2739,4
17162179,4892,1
17162179,2995,1
18636706,12370,1
18751906,4794,1
19931642,17475,8
19931642,4312,4
19931642,4309,8
22350543,8510,2
22571905,915,4
22571905,1233,2
22571905,197,4
378601,18265,1
610969,10302,1
610969,10265,29
1054107,2995,2
1911092,12370,1
2317021,18102,4
2782184,19089,1
3189655,10746,2
3505610,12519,2
4313618,15762,1
4313618,13887,2
4313618,431,6
4313618,13396,1
7295197,19230,1
7295197,16657,2
8583200,9399,2
8605166,18265,2
11590365,15415,4
11801810,18853,2
14049363,15916,2
15400372,17385,17
15400372,17421,1
15400372,17384,2
15421297,18265,9
18988218,19656,2
19239286,11881,2
19394132,5108,5
19394132,5018,2
20477332,9893,5
20477332,6320,6
20477332,18690,2
20477332,19466,10
20477332,18725,1
20477332,800,6
20477332,19419,2
20965094,8303,1
20965094,10594,2
20965094,18265,10
21943402,16366,1
21943402,11772,1
21943402,6856,1
21943402,8303,1
1550011,19656,8
1550011,19867,2
2782191,18853,4
2914977,12965,1
2914977,12003,1
2914977,8144,8
3132578,5782,6
3747366,15461,1
3747366,19040,2
3747366,8815,8
3747366,19085,2
5131436,11039,4
5760485,19250,1
6261091,16366,1
6261091,19089,1
6597481,14524,4
6597481,12370,1
7634540,12370,1
7634540,18265,8
9601448,10656,14
9601448,4251,10
9601448,4374,2
9601448,10640,2
9601448,10985,2
9601448,10641,15
9755639,17385,4
9755639,18265,7
10813465,6858,2
11013967,11881,4
14376557,16868,6
14376557,16899,18
14712277,12370,2
15039026,18265,1
15108869,11371,6
15174927,11772,4
18318589,8510,6
19165225,8665,2
19778838,17568,1
19916597,10271,1
19916597,10746,1
1859706,12899,1
2678327,6858,4
2678327,12370,1
4973660,4725,18
4973660,4319,1
5466781,16366,1
5791288,2995,1
6410781,3651,2
6410781,12899,1
6956062,18265,2
6956062,18253,1
7793534,11711,4
8152075,8510,2
8478672,18863,1
10546376,1728,2
10561595,3651,1
12989332,7378,2
13804235,18265,6
13804235,11881,2
16809563,12332,1
17171380,16592,1
17832313,16366,1
17930551,12136,2
17930551,16653,1
17964349,10746,2
17964949,18844,15
18542545,8144,1
18542545,5690,2
18542545,8714,1
18542545,5782,18
19320362,13987,2
19556906,8004,4
19694410,18828,7
19694410,18837,8
19792852,12899,6
19792852,8815,2
19792852,19501,2
19792852,19089,2
20066275,10447,2
21110928,10985,4
21538991,18265,2
22052941,16065,1
59744,17943,3
825414,19466,2
1178286,18265,4
1315177,8474,3
1873980,5078,2
2011403,16357,1
2924592,11019,5
2924592,11039,19
2924592,7378,1
2963281,18265,11
3477610,4374,14
4666938,18265,2
4666938,19230,2
5616359,13087,1
7178133,12899,1
7415589,18265,2
7415589,9843,10
7415589,11999,2
7415589,12003,4
7899206,12315,1
10254439,1233,2
12080847,18265,2
12719984,18265,1
13567881,13987,16
15198258,7310,9
15198258,14666,6
15198258,10537,1
15198258,9258,2
15843282,6479,5
15843282,6496,16
15843282,6494,2
18118051,3651,6
20161385,18265,20
21189526,19656,1
21189526,7378,34
22745189,19089,1
355245,1084,2
716415,12370,1
2336140,4516,3
3403050,11583,1
3403050,12370,1
4565414,13903,1
4566179,17421,10
4566179,17383,6
4785973,11039,5
4785973,10265,9
4785973,11019,1
5574276,12332,1
5972836,3651,2
8460065,12370,1
8612033,3651,7
9046239,2543,2
9963187,7990,1
10305937,4701,1
11795664,1548,5
11795664,12370,2
12738937,5923,1
12959550,16686,1
13191120,19656,7
13191120,17421,1
13191120,13087,3
13914445,12899,1
14085115,13093,1
14085115,12780,4
17999920,4516,1
19121319,12675,2
19357512,6858,2
20341152,4516,1
22718428,18265,1
489346,10594,6
489346,10746,2
2480494,12372,1
2790057,18265,4
3359478,8144,5
3936355,7310,2
3936355,18265,8
4990863,15389,1
4990863,8144,3
7413992,11039,12
7413992,10265,18
7413992,12370,1
8147075,12899,1
8681748,12370,4
8681748,17189,8
8923867,18265,2
8923867,3651,2
8923867,17166,6
8923867,6858,2
9506534,10231,5
9840685,6012,11
10319521,12675,2
10941291,12519,2
11701792,1321,2
11832476,6858,8
11832476,8144,16
12643812,3651,1
12643812,8144,5
19940833,18265,6
21197036,12619,9
21278989,6494,6
21278989,6482,4
22319769,431,2
22417647,10594,4
22417647,18265,1
22417647,11039,1
2828533,12973,2
4714651,11933,2
5332531,3651,3
6025312,16753,2
6025312,12325,2
6025312,17385,2
6718721,10641,4
8263247,19089,7
9292933,11772,2
9292933,12370,1
9968199,16366,1
10918463,18265,35
10918463,17929,1
12084753,12370,1
12375700,12899,2
12494867,3092,1
12494867,3190,7
12494867,3088,1
12494867,3238,1
12494867,12370,9
12494867,8144,8
13087023,18853,2
13307653,7378,7
13655728,11039,2
13952434,10746,2
15054784,18265,1
15368790,19656,2
16313575,18853,2
16343321,12370,1
16343321,8144,3
16768177,6482,3
17394322,4892,1
17394322,2543,30
17394322,2414,1
18157807,10746,1
18157807,10265,3
18157807,6858,2
18157807,18265,1
18157807,10594,1
18157807,16672,1
18507376,12899,1
19210444,19089,2
19556232,18265,4
20477860,11039,2
20742226,11196,2
21542386,16366,1
198547,7909,2
198547,12370,1
664529,6494,2
664529,6437,2
664529,6482,4
1623216,12370,2
1657338,8144,2
3966250,4892,2
4431096,915,1
4431096,19074,1
4431096,18844,1
5143103,12899,1
6488629,18265,3
6519846,18265,7
6535022,8144,2
6535022,16366,3
6825333,16366,1
6825333,6858,12
6833806,15596,1
6833806,6309,2
6833806,6417,6
6833806,6347,12
6855104,6840,1
7303393,6858,6
7575229,3309,3
8451196,19089,1
9743974,18265,1
11875453,16366,2
12275539,12370,1
12635166,7759,1
12635166,12346,1
12635166,7378,6
13047892,18265,6
13193701,6858,4
13356149,14369,6
13356149,1345,2
13356149,915,8
13356149,2995,19
13421669,16366,1
13421669,6858,4
13651154,10746,1
14470139,8144,2
14470139,16367,1
14513736,16868,2
14606736,11880,2
17336077,12370,1
19090796,3651,27
19896309,18853,2
19896309,18850,2
19896309,18690,1
21783548,8144,6
22592452,3651,2
22916430,10746,18
22916430,9516,2
1504405,3309,2
2435626,19656,18
2435626,12299,4
2435626,19626,2
3617660,10265,2
3956660,8815,22
3956660,19040,24
4862093,8144,1
4862093,7909,6
4862093,19656,13
4862093,11772,1
4862093,11931,2
4862093,7378,6
4862093,8714,7
4862093,11881,14
4862093,7354,10
4862093,13087,1
5097684,2331,1
5097684,11371,1
5698734,17863,4
5698734,17562,2
5698734,16957,4
5958727,12316,1
6055533,8815,1
6257125,12899,1
8804144,12899,2
9761372,10442,2
9945972,16189,1
10073730,12109,1
10678845,8144,3
10678845,7378,5
11384333,4,1
14275945,8121,1
15771601,11371,3
16014766,3238,8
16319446,16772,1
16427011,8938,1
16811527,3131,2
19200888,17489,2
19200888,18265,4
19608422,18265,1
20988427,18853,2
21445009,6747,2
21445009,6719,2
22470512,11881,4
23049554,18265,2
364506,6482,2
503196,18265,1
503196,12370,1
1605824,18265,5
1851795,4508,7
1851795,3651,1
1851795,4341,4
1851795,3524,2
2237085,13699,1
2718328,5923,2
2718328,5075,2
2718328,5326,2
2718328,5166,4
3388792,16678,1
3473175,18853,4
4659312,16366,1
5675036,9258,1
5675036,7759,2
5675036,7076,4
5904352,10985,5
5904352,5108,1
6037697,12675,2
6162027,18265,2
6478422,3190,17
6478422,197,5
6478422,1233,1
7391226,10746,12
9509706,1233,2
11222505,19466,1
11222505,10108,1
11222505,10128,1
11222505,10207,1
11222505,4516,1
11222505,19074,1
11222505,10137,2
11222505,18844,1
11533808,18253,1
12032772,7149,4
12409304,6426,16
12409304,6444,2
12409304,6494,2
12409304,6295,2
12836035,18265,2
12836035,11019,3
12836035,11000,4
12836035,11039,4
12836035,16365,1
12872279,10594,2
12872279,10746,9
13101235,12315,1
13806655,2844,1
14231021,17887,8
14231021,17596,4
15424302,10099,2
15424302,10137,1
15571174,19089,1
15661961,19867,4
15661961,13087,1
15661961,19656,2
16093447,6320,2
16229502,10594,17
18319901,3651,8
19205467,17489,16
21846229,10746,2
21846229,10593,1
22458697,12899,1
23047621,16366,1
23047621,8144,32
199947,12899,1
732462,7076,2
823996,13134,2
823996,3651,2
1084095,16366,1
1302777,11614,2
2113994,8355,1
2113994,8367,5
3015157,10746,2
5449176,19656,6
5458809,4516,25
6711241,18265,7
6828753,12816,2
6828753,12675,18
6828753,12726,50
6828753,12606,26
6828753,12840,11
7709127,8815,4
7797143,19230,6
7874383,16868,4
7875414,6496,4
7875414,6482,4
7875414,6460,2
7875414,6426,3
8701420,1345,1
8701420,1335,1
8702364,12370,2
8924419,17189,1
8924419,8144,3
9048852,17166,6
10214277,11039,1
10641395,2543,2
10768373,7378,2
11100171,17803,2
11100171,12899,2
11810208,16686,2
12521351,10125,2
14809835,10265,6
16007779,18265,5
16113216,12370,1
16113216,19656,4
16377866,18723,2
16377866,19089,1
16617589,915,6
16617589,1233,32
17355872,10594,4
17394345,10746,31
17394345,10275,2
17394345,10594,1
18242437,8303,3
18274177,10746,8
18508441,11039,6
18508441,10265,4
18508441,11019,6
19085099,11772,3
19085099,10746,1
19085099,10594,2
19402001,16365,1
21282933,11039,2
21668497,18844,2
21668497,18853,2
22013489,3309,9
22013489,4235,4
22013489,4701,37
22140732,7378,6
22684532,6444,4
464820,10746,21
1404318,1233,2
1754472,10746,1
3012123,2543,1
3649440,12899,1
3649440,17189,2
5564200,17562,2
7293613,10137,26
7886907,19656,8
7995014,12081,21
8179875,11881,2
8501071,18853,4
8799428,3088,19
8965422,19089,2
9613619,16366,1
11247554,12370,1
11247554,7378,10
11344321,16366,1
11500242,4516,2
11500242,12899,1
12014517,6320,4
12014517,4341,2
12035133,6627,1
12035133,6628,2
12145428,16899,2
12145428,16856,3
12145428,16804,6
12145428,17140,14
12145428,16957,16
13184863,16367,1
13184863,6858,8
13184863,8144,2
14608762,12372,1
14608762,10746,4
16207723,4516,2
16207723,4461,2
16209474,12003,2
16475438,8144,12
16475438,10746,4
16490346,11931,7
16490346,11933,2
16555476,10746,1
16913148,12370,2
17238161,17943,16
17815294,7076,5
17867154,5437,6
18518636,18265,2
19339235,14666,1
20825232,10746,2
22138021,3309,19
22138021,4516,4
22138021,12370,1
1068336,10125,2
1068336,10107,1
1068336,10137,2
1625717,18265,2
2199744,12370,1
2199744,10641,12
2265670,17189,2
2328663,16366,1
2808349,6494,1
2808349,6426,2
4305953,3189,1
4305953,3238,2
4755670,11711,1
4911499,12003,7
4911499,12005,2
5096187,19656,2
5700542,10594,1
5700542,12899,1
6056205,12370,1
6056205,3651,4
6324575,8303,2
6324575,11933,10
6656990,8023,7
6656990,16559,2
7769240,11881,14
7769240,18853,1
7769240,12349,1
7769240,19089,2
9244816,18265,1
9525796,8303,1
9525796,8714,19
9525796,10746,6
10174929,6747,1
12081317,18265,2
12761793,6444,1
12761793,19089,16
12761793,12675,1
12761793,18853,3
13950083,1548,2
14671002,12370,1
15060685,18154,2
15060685,18148,20
15060685,14011,2
15060685,17383,4
15060685,18265,7
15640592,12370,1
16195656,18265,2
16195656,10265,10
16195656,12370,1
16195656,19419,2
16195656,18863,1
16664374,17729,2
16664374,17721,1
16664374,16366,1
17048573,8510,2
17472087,11342,21
18165836,8815,13
18165836,3309,1
18165836,19040,2
18522979,1345,1
18522979,303,1
19608083,18265,4
20275036,19089,1
21646176,16366,1
22447303,12899,1
32447,4892,2
32447,11371,1
153275,5886,2
153275,5923,2
1736542,12899,1
2800848,3651,34
3512508,19656,2
3701656,10594,6
4885958,12332,1
5579769,18253,1
6269597,10985,4
6269597,10265,2
6628539,12372,1
6628539,10746,25
7071896,19656,3
7071896,16899,2
7071896,16957,2
8024781,16366,1
8024781,8144,10
8469773,4892,1
9210189,18725,1
9730554,18265,20
10547109,12899,1
11216896,18102,4
11216896,17624,8
11485875,12899,1
11522484,10746,4
14478421,12674,2
15091552,2772,1
15091552,12477,1
15501080,18853,3
16545063,12899,1
16545063,12370,1
17397662,12899,1
21163976,18853,2
21288449,6858,2
21993009,13552,4
21993009,17189,7
409471,8144,3
1170190,7250,15
1170190,8144,8
1170190,6856,2
1645886,18853,2
1897124,19638,1
1897124,19656,2
1897124,19627,1
2315811,12619,4
4321066,4461,12
4321066,4516,8
4321066,17596,2
4321066,3309,2
4321066,3303,8
4321066,4319,2
4321066,3530,1
4321066,4725,30
4321066,12370,4
6039778,10265,3
6039778,10746,2
6039778,11039,2
6039778,11019,6
6039778,17562,1
6039778,10593,2
6313895,18265,4
7984105,13087,7
9151543,10062,1
9562338,3309,2
10416935,19656,6
12028259,18265,14
12517974,12372,1
12608583,4628,1
12608583,17489,10
12608583,1233,10
12608583,18102,3
12843697,19089,2
15156155,16366,1
15537326,19089,2
17258300,10265,4
17276808,12899,2
17346846,915,14
17346846,12370,4
18044074,8714,2
18311513,8144,19
19130166,18853,1
19248403,18265,1
19823970,19656,4
20109865,10746,2
20647121,18265,1
21675445,3309,6
22357559,913,1
22505924,5097,2
23093114,8023,2
118506,4516,1
125216,17071,2
125216,17070,2
125216,17129,2
1273177,6858,2
1273177,19656,1
1660704,12370,1
1660704,18265,6
2698002,16366,1
4889821,12370,1
4889821,10265,2
6602718,18265,14
6852552,2929,2
6899298,7378,1
7001837,4287,1
7001837,4516,1
7410603,16868,6
7533050,18265,2
7781742,12370,1
9962301,16366,1
11581849,17071,8
12031699,4487,12
12031699,6645,2
12653155,6858,2
14506165,18253,1
14506165,16366,1
14933395,19415,1
14933395,18725,1
16487273,10415,1
16910953,12370,1
17952928,17166,8
18300839,4516,2
18425042,16366,1
18523299,15389,1
18955210,18265,2
18979572,12370,1
19670920,19656,18
19795835,12899,2
21060841,12899,1
22126579,18265,6
23026544,19416,1
23026544,12370,1
23026544,19419,6
23026544,19250,1
42882,17596,5
242462,5166,2
3646134,7982,1
4648992,2995,2
4744030,7155,2
4744030,7953,2
4744030,19855,2
4745137,8144,6
4745137,18265,13
4745137,11881,6
4745137,12370,1
5312633,1379,4
5572869,11039,6
6019261,10641,2
6478201,4609,4
7531242,18265,8
7550244,10746,1
8355729,16636,1
8355729,16687,1
10485479,7378,8
10485479,12370,1
10870675,8144,1
12356830,7702,1
12715954,13881,8
12884493,10746,3
15398820,9787,3
15398820,8367,8
15398820,8990,3
15398820,12495,1
15398820,8951,2
15398820,8303,4
15398820,10656,2
15981065,8714,16
16191668,16695,1
16247353,8144,1
16447316,17646,26
16450584,8303,1
16661252,12726,1
16661252,18265,12
16788237,5075,11
18099113,10746,1
18762740,8144,17
19905857,5108,2
19981070,10656,2
19981070,10594,3
20061479,11772,10
20134968,10746,2
20164976,10128,2
20164976,8680,7
22214219,8144,10
22382657,18853,6
23038140,7847,4
23038140,7378,18
546382,16366,2
961059,18265,2
1751754,11772,4
4579668,8144,8
4579668,16366,1
5449177,11931,1
5449177,11933,8
5532989,4374,2
5620787,6309,2
6868117,12370,1
7672691,18265,4
9200352,7378,3
9200352,9893,1
9200352,8144,5
9200352,16463,1
9511798,5391,2
10113378,18265,1
10113378,16366,1
10113378,17609,1
10528077,12645,2
11681688,6858,12
11681688,17134,12
11681688,17140,30
15857413,19040,2
16004969,16899,14
16004969,16868,26
16004969,16806,2
17115567,16366,1
17868413,18265,1
18441965,3651,3
18441965,8144,1
19377418,4516,1
20817708,3651,22
20817708,3309,16
21834027,10181,2
22800282,8144,2
22800282,6858,4
1784797,12370,1
2317482,12370,1
3493402,4151,6
3493402,3651,2
3501892,5494,1
3589806,11772,3
4797809,4341,8
4797809,17943,2
7216706,8303,2
7216706,9618,1
7216706,12081,7
7216706,10108,4
8745999,7909,2
10033999,8510,2
10672851,18265,2
11000306,10641,1
11800232,18265,55
11800232,11933,1
11800232,11931,1
11800232,12370,3
12728656,3180,8
14463499,7378,8
14597706,17568,5
15093313,18265,2
17476868,18827,1
17476868,18844,2
17947514,10746,1
18873555,10746,49
18873555,10275,2
18873555,10594,2
18873555,8303,10
18873555,8951,1
19026418,12899,1
19225083,12519,1
19225083,10062,1
19225083,9835,1
19408534,10279,2
19408534,16636,1
20038439,8433,2
20045940,12899,1
20190324,8144,6
20190324,12370,1
20243060,6444,6
20243060,6437,4
20243060,6406,4
21298084,18265,10
21298084,18683,8
22249568,17562,2
22249568,17943,1
23059431,3651,2
943668,12899,2
943668,18265,4
1272792,19089,5
1436425,3651,4
2083548,3651,2
2149088,10544,2
3018119,12370,1
3062251,11039,12
3676851,10641,4
3854440,9258,1
3854440,8714,1
4449749,9399,4
4761993,11772,15
6945257,7378,7
7997360,303,30
11331667,18265,6
11331667,2844,4
13878141,18253,1
15017981,15114,2
15270976,6856,1
15270976,12965,1
15612278,18265,11
16422877,19501,2
17009783,12899,1
17463585,1233,2
17463585,18265,6
18990294,8144,4
20008561,10641,1
20008561,6012,16
20703185,3651,7
20703185,6295,2
20703185,6628,8
20931808,18265,14
20931808,17136,1
20931808,16997,4
20931808,17020,4
20931808,16868,12
20931808,16899,1
